funding_total_usd,funding_rounds,years_since_founded,years_since_last_funding,domain_clean,status_failed
850000.0,1,14.0,12,AI,0
2198284.0,1,23.0,15,SaaS,1
12000000.0,2,29.0,24,business intelligence,0
2000000.0,1,17.0,15,analytics,1
250000.0,1,12.0,11,SaaS,0
153000000.0,4,19.0,16,HealthTech,0
7720000.0,3,23.0,18,SaaS,0
2000000.0,1,16.0,15,biotechnology,0
580000.0,1,23.0,21,security,0
225081113.04000014,1,14.0,13,manufacturing,0
3200000.0,1,18.0,11,mobile,0
5749536.0,1,23.0,15,e-commerce,0
578000.0,2,15.0,13,AI,0
25000.0,1,14.0,12,SaaS,0
22000000.0,1,57.0,16,security,0
2000000.0,1,12.0,12,clean technology,0
344182.0,3,13.0,11,boating industry|specialty chemicals|sporting goods|startups,0
1550000.0,2,14.0,12,leisure|tourism|travel,0
26078810.0,6,21.0,12,SaaS,0
804159.0,2,14.0,11,AI,0
48000000.0,4,18.0,13,AI,0
2000000.0,1,13.0,11,marketplaces|social commerce,0
197634.0,1,164.0,12,hospitality,0
2000000.0,1,13.0,12,FinTech,0
600000.0,1,12.0,12,AI,0
16000000.0,1,19.0,13,EdTech,0
2950000.0,1,29.0,13,nonprofits,0
14253858.0,4,13.0,11,SaaS,0
50000.0,1,17.0,14,biotechnology,0
166000.0,1,15.0,15,AI,0
2000000.0,1,11.0,11,advertising platforms|big data|prediction markets|real estate,0
20000.0,1,11.0,11,SaaS,0
50200000.0,6,19.0,11,SaaS,0
825000.0,1,15.0,13,AI,1
47723399.0,4,22.0,13,biotechnology,0
6100000.0,1,11.0,11,FinTech,0
25000.0,1,13.0,13,AI,0
66720.0,1,14.0,14,SaaS,0
5125000.0,2,14.0,11,SaaS,0
2000000.0,2,13.0,12,SaaS,0
1445300.0,1,21.0,15,SaaS,0
250000.0,1,23.0,23,SaaS,0
2000000.0,1,13.0,13,SaaS,0
2000000.0,1,13.0,13,SaaS,0
250000.0,1,12.0,11,crm,0
1300000.0,1,18.0,18,E-Commerce,0
1400000.0,1,16.0,15,analytics,0
2000000.0,1,13.0,12,AI,0
67910000.0,3,27.0,26,SaaS,0
2000000.0,1,26.0,26,MarTech,0
31950000.0,6,19.0,11,SaaS,0
1296406.0,2,15.0,12,AI,0
11218000.0,4,15.0,11,SaaS,0
16100000.0,2,27.0,22,SaaS,0
55957.0,1,13.0,11,E-Commerce,0
2195029.0,3,16.0,11,SaaS,0
4935000.0,2,17.0,15,SaaS,0
5099999.0,2,14.0,12,SaaS,0
290000.0,2,18.0,18,SaaS,1
967434.0,1,14.0,11,AI,0
100000.0,1,12.0,11,business development|internet,1
600000.0,1,19.0,15,FinTech,0
3000000.0,1,20.0,12,SaaS,0
4800000.0,5,17.0,11,SaaS,0
2500000.0,1,12.0,11,MarTech,0
1929900.0,1,15.0,12,SaaS,0
205000.0,1,17.0,14,biotechnology,0
2000000.0,1,14.0,11,big data|hospitality|mobile,0
2000000.0,2,19.0,15,biotechnology,0
45000000.0,2,27.0,16,HealthTech,0
50000.0,1,15.0,14,E-Commerce,0
30000.0,1,11.0,11,media|messaging|social media,1
2000000.0,1,16.0,14,real estate,0
125000.0,1,12.0,12,social media|social media platforms,0
25506379.0,1,31.0,13,e-commerce|news,0
2000000.0,1,17.0,16,SaaS,0
407902.0,2,14.0,13,SaaS,0
3502000.0,2,17.0,15,advertising,1
525031.0,3,12.0,12,console gaming|games|mobile games,0
12000000.0,3,17.0,12,SaaS,0
24600000.0,2,14.0,11,SaaS,0
3000000.0,1,13.0,11,chat|messaging|services,0
15000.0,1,18.0,18,android|iphone|mobile,1
65000000.0,2,15.0,11,E-Commerce,0
685000.0,1,15.0,13,SaaS,0
2000000.0,1,16.0,11,design,0
110000.0,1,12.0,12,public relations,0
567605.0,1,22.0,14,biotechnology,0
10000000.0,1,13.0,11,HealthTech,0
2000000.0,1,13.0,12,SaaS,0
750000.0,2,17.0,15,FinTech,0
327543.0,1,18.0,12,information technology,0
1470436.0,2,15.0,13,HealthTech,0
19250000.0,2,15.0,15,HealthTech,0
7167668.0,1,17.0,11,big data|big data analytics|fraud detection,0
2000000.0,1,12.0,12,SaaS,0
24000000.0,3,19.0,11,SaaS,0
100000.0,1,22.0,16,E-Commerce,0
1507200.0,12,18.0,13,SaaS,0
30000.0,1,23.0,12,fashion,0
1630000.0,2,13.0,12,messaging,0
1500000.0,2,14.0,11,advertising|content syndication|technology|video,0
2000000.0,1,17.0,17,SaaS,0
1806000.0,3,13.0,11,apps|chat|messaging|mobile|mobile video|social media,0
3000000.0,1,22.0,18,SaaS,0
2000000.0,1,17.0,17,FinTech,1
2000000.0,1,17.0,14,SaaS,0
16399999.0,1,38.0,12,SaaS,0
8163000.0,3,18.0,14,advertising|consumer electronics|social television|television|video,0
24711702.0,5,26.0,11,e-commerce,0
5411024.0,1,35.0,11,HealthTech,0
2000000.0,1,14.0,12,consulting|e-commerce|printing,0
1125000.0,3,15.0,12,apps|curated web|mobile|social media|social + mobile + local|social search,0
2000000.0,1,14.0,13,AI,0
1850000.0,3,17.0,13,SaaS,0
125000.0,1,18.0,17,SaaS,0
143578.0,1,17.0,14,biotechnology,0
200000.0,1,13.0,11,price comparison,0
2000000.0,1,13.0,12,hospitality,0
2000.0,1,35.0,12,AI,0
1310000.0,2,21.0,18,curated web,1
500000.0,1,19.0,19,general public worldwide|social media,0
1645000.0,2,13.0,11,SaaS,0
23000000.0,6,20.0,15,semiconductors,0
98142.0,1,14.0,12,distribution|green consumer goods|innovation management|organic food,0
25000000.0,1,11.0,11,sensors,0
25000.0,1,12.0,11,technology,0
654600.0,1,50.0,17,SaaS,0
2000000.0,1,13.0,13,AI,0
2000000.0,1,15.0,15,mobile,0
1200000.0,1,13.0,13,MarTech,0
15000.0,1,25.0,12,transportation,0
2000000.0,1,16.0,14,AI,0
2000000.0,1,28.0,12,real estate,0
22000000.0,2,26.0,19,security,0
7800000.0,1,23.0,18,SaaS,0
47920000.0,3,27.0,19,HealthTech,0
22250000.0,3,22.0,12,HealthTech,0
116568047.0,11,19.0,12,mobile|wireless,1
2000000.0,1,12.0,12,online gaming|prediction markets|startups,0
25000.0,1,15.0,15,gift card|messaging|startups,0
14000000.0,1,60.0,13,consulting,0
2000000.0,2,17.0,16,career management|consulting|curated web|events|social media|social network media|young adults,0
50500.0,1,15.0,11,3d printing|3d technology,0
1000000.0,1,14.0,13,social media,0
42000000.0,2,26.0,23,industrial|semiconductor manufacturing equipment|semiconductors|technology,0
46000000.0,4,20.0,16,SaaS,0
600000.0,2,15.0,14,FinTech,0
4600000.0,1,21.0,11,FinTech,0
23300000.0,1,20.0,12,SaaS,0
2000000.0,1,12.0,12,AI,0
2000000.0,1,23.0,12,FinTech,0
2605000.0,4,14.0,12,HealthTech,0
33000000.0,1,25.0,12,cable|mobile|public relations|service providers|wireless,0
6515581.0,1,29.0,13,nonprofits,0
10000.0,1,17.0,16,specialty foods|wine and spirits,0
2000000.0,4,26.0,23,web hosting,0
300000.0,3,16.0,12,clean energy|clean technology|environmental innovation|renewable energies,0
200000.0,1,12.0,12,public relations|reputation,0
74200000.0,1,31.0,13,biotechnology,0
225081113.04000014,6,28.0,14,biotechnology,1
10000000.0,1,16.0,12,real estate,0
6200000.0,1,23.0,16,biotechnology,0
6000000.0,3,16.0,11,HealthTech,0
40834314.0,1,23.0,11,HealthTech,0
2000000.0,1,17.0,13,manufacturing,0
2000000.0,1,12.0,12,sporting goods,1
75000.0,1,16.0,15,EdTech,0
150000.0,1,18.0,12,nonprofits,0
10270000.0,3,15.0,11,HealthTech,0
9165521.0,4,16.0,11,HealthTech,0
385000.0,1,15.0,13,HealthTech,0
6100000.0,1,24.0,20,SaaS,0
17100000.0,4,23.0,16,SaaS,0
8069952.0,2,21.0,14,web hosting,0
10000000.0,1,26.0,19,security,0
20100000.0,5,19.0,12,SaaS,0
1225000.0,2,24.0,15,SaaS,0
6311156.0,1,14.0,12,biotechnology,0
35000000.0,2,19.0,13,consulting,0
42000735.31214,2,23.0,14,biotechnology,0
2020000.0,2,20.0,15,SaaS,0
2000000.0,1,13.0,13,chemicals|consumer goods|manufacturing,0
12327835.0,1,23.0,15,HealthTech,1
44566724.0,3,22.0,12,biotechnology,0
466035.0,3,18.0,11,consumer goods|manufacturing,0
56100000.0,3,26.0,17,SaaS,0
129366.0,1,22.0,19,web hosting,0
2000000.0,1,54.0,12,SaaS,0
20000000.0,3,16.0,15,e-commerce,0
5647230.0,2,16.0,13,clean technology,0
2000000.0,1,41.0,23,manufacturing,0
35771750.0,6,19.0,13,HealthTech,0
200000.0,1,12.0,11,manufacturing,0
3000000.0,2,12.0,12,MarTech,0
8148255.0,2,17.0,12,human resources|task management,0
55004618.0,3,15.0,13,HealthTech,0
25765820.0,2,36.0,14,SaaS,0
1040000.0,2,22.0,19,SaaS,0
2500000.0,1,21.0,16,EdTech,0
840000.0,3,18.0,14,analytics|big data analytics|journalism|media|news|opinions|psychology|reputation|semantic search|startups|text analytics,0
225081113.04000014,4,19.0,14,clean technology,0
2000000.0,1,19.0,12,e-commerce,0
550000.0,1,41.0,13,e-commerce,0
7000000.0,5,15.0,11,HealthTech,0
150050.0,1,16.0,16,manufacturing,0
2000000.0,1,14.0,14,SaaS,0
2125000.0,1,17.0,12,SaaS,0
98000000.0,3,20.0,15,biotechnology,0
100617300.0,1,21.0,12,MarTech,0
2000000.0,1,21.0,16,content|crowdsourcing|curated web|seo,0
10500000.0,2,18.0,17,HealthTech,0
10000.0,1,22.0,16,SaaS,1
205197.0,2,14.0,12,E-Commerce,0
3852.0,1,14.0,13,digital media|e-commerce|web development,0
6000000.0,1,12.0,11,HealthTech,0
2000000.0,1,23.0,12,SaaS,0
50000.0,1,12.0,12,SaaS,0
6250000.0,2,21.0,20,HealthTech,0
126857.0,1,14.0,12,civil engineers|mobile commerce|real time,0
2000000.0,2,21.0,14,elder care|real estate,0
25000.0,3,16.0,13,SaaS,0
1046553.0,2,14.0,12,SaaS,0
10000000.0,1,26.0,19,consulting,1
62800000.0,3,26.0,17,HealthTech,1
20850000.0,5,19.0,15,curated web|customer service|forums|reviews and recommendations|social crm,0
11220000.0,4,13.0,11,FinTech,0
50800000.0,10,29.0,13,SaaS,0
96250000.0,1,29.0,15,public relations,0
7000000.0,1,22.0,18,public transportation,1
47315000.0,5,21.0,14,HealthTech,1
100000.0,1,12.0,11,FinTech,0
243575.388032866,2,12.0,11,FinTech,0
320000.0,1,13.0,11,food processing,0
1823847.0,2,12.0,11,all markets,0
1200.0,1,13.0,12,e-commerce|fashion|marketplaces,0
1047500.0,2,13.0,11,telecommunications|video conferencing|web development,0
31000000.0,4,18.0,11,SaaS,0
2000000.0,1,12.0,12,hospitality|organic food,1
4500000.0,1,13.0,11,content delivery|mobile commerce|wine and spirits,0
100.0,1,13.0,13,consulting,0
12000000.0,2,13.0,11,MarTech,0
3152231.0,1,15.0,15,social games,0
28000000.0,2,20.0,13,public transportation,0
7700000.0,1,26.0,22,music|navigation|technology,1
587500.0,2,16.0,13,SaaS,0
101650000.0,4,27.0,19,SaaS,0
764976.0,2,17.0,15,advertising|digital media|e-commerce|publishing,0
12000000.0,1,26.0,23,databases|technology|virtualization,0
2000000.0,1,12.0,12,transportation,0
16700000.0,1,13.0,11,services,0
250000.0,1,16.0,15,HealthTech,0
15000000.0,1,27.0,26,FinTech,0
2000000.0,3,12.0,11,FinTech,0
250000.0,2,14.0,12,FinTech,0
500000.0,1,18.0,15,concerts|e-commerce|sports|ticketing,0
7700000.0,2,16.0,13,mobile,0
160374.0,1,16.0,15,SaaS,0
7781.0,1,12.0,12,games|gamification|social games,0
2400000.0,1,23.0,18,clean technology,0
7000000.0,2,15.0,14,FinTech,0
2000000.0,1,14.0,13,HealthTech,0
15006088.0,1,37.0,11,SaaS,0
250000.0,1,14.0,13,HealthTech,0
350000.0,2,14.0,12,AI,0
31986497.0,2,13.0,11,FinTech,0
10000000.0,4,19.0,18,coupons|curated web|discounts,0
210000.0,1,16.0,15,SaaS,0
32400000.0,5,16.0,11,advertising,0
2000000.0,1,13.0,12,innovation management|robotics|technology,0
600314.0,1,20.0,15,SaaS,0
79000000.0,5,27.0,12,SaaS,0
3750000.0,2,16.0,15,hospitality,0
2000000.0,1,14.0,13,curated web|fitness,0
28000.0,1,11.0,12,SaaS,0
2458714.0,1,20.0,12,environmental innovation,0
2500000.0,1,22.0,12,HealthTech,0
21700000.0,1,32.0,24,SaaS,0
300000.0,1,21.0,21,AI,0
1700000.0,1,12.0,11,EdTech,0
2000000.0,1,13.0,12,public relations,0
5135754.0,1,21.0,13,SaaS,0
2000000.0,3,16.0,12,SaaS,0
130000.0,1,13.0,13,social media,0
2000000.0,1,12.0,11,FinTech,0
20000.0,1,14.0,12,collaborative consumption|collectibles|social commerce|trading,0
211000.0,1,13.0,11,marketplaces|photography|search,0
200000.0,1,15.0,14,e-commerce,0
95000.0,1,17.0,17,messaging,1
35000.0,1,14.0,12,events|franchises|hotels|restaurants|surveys,0
275000.0,1,14.0,13,SaaS,0
1477282.0,4,14.0,12,3d|augmented reality|mobile|mobile commerce,0
2000000.0,2,17.0,14,analytics|audio|enterprises|surveys,0
1312000.0,1,17.0,14,SaaS,0
300000.0,1,14.0,14,chat|machine learning|natural language processing|social media,0
2000000.0,2,19.0,15,FinTech,0
2000000.0,2,20.0,12,FinTech,0
54000000.0,5,21.0,12,advertising|media|publishing|video,0
7510000.0,2,21.0,12,messaging,0
550000.0,2,19.0,19,e-commerce|games|hardware|networking|social buying|video games,1
30000.0,1,13.0,11,media|social network media|video streaming,0
350000.0,2,17.0,15,messaging,0
390000.0,2,19.0,15,advertising,0
165000.0,2,20.0,14,politics,0
29872425.0,7,25.0,12,electronics|manufacturing|semiconductors|technology,0
33999999.0,1,23.0,13,curated web|news,0
1670000.0,1,16.0,15,HealthTech,0
2000000.0,1,12.0,12,manufacturing,0
2000000.0,1,20.0,13,AI,0
250000.0,1,14.0,12,mobile,0
2000000.0,1,12.0,11,cyber security|homeland security|network security|security,0
450000.0,2,15.0,14,bridging online and offline|developer apis|peer-to-peer,1
4446931.43202309,1,12.0,11,FinTech,0
449061.0,1,22.0,15,SaaS,0
300000.0,1,24.0,11,information technology,0
375000.0,1,15.0,15,semiconductors,0
12500000.0,1,16.0,14,SaaS,0
656000.0,1,26.0,21,SaaS,0
61000000.0,7,20.0,11,SaaS,0
23710000.0,3,17.0,13,SaaS,0
10500000.0,1,16.0,14,analytics,0
13600000.0,2,12.0,12,AI,0
2100000.0,1,21.0,18,SaaS,0
2000000.0,2,22.0,16,SaaS,0
800000.0,1,11.0,11,cloud computing|infrastructure|security,0
12000000.0,3,15.0,14,SaaS,0
8000000.0,1,17.0,18,SaaS,0
26991390.0,2,23.0,17,SaaS,0
50000.0,1,14.0,13,advertising|content|digital media|news,0
2000000.0,1,23.0,22,SaaS,0
13000000.0,2,16.0,15,SaaS,0
9116657.0,2,29.0,20,SaaS,0
30000.0,1,14.0,13,SaaS,0
80000000.0,5,17.0,11,SaaS,0
4000000.0,1,11.0,11,SaaS,0
10000000.0,1,12.0,11,AI,0
2100000.0,1,15.0,11,analytics|cloud computing,0
15200000.0,3,15.0,13,SaaS,0
2000000.0,1,17.0,12,HealthTech,0
49660000.0,4,15.0,11,HealthTech,0
520000.0,4,13.0,12,SaaS,0
31862082.0,7,26.0,13,SaaS,0
4000000.0,1,20.0,18,curated web,0
2000000.0,1,14.0,13,E-Commerce,0
350000.0,1,19.0,19,games,0
5500000.0,1,17.0,12,AI,0
212289000.0,1,28.0,13,cars|service providers|transportation,0
4820000.0,1,43.0,21,SaaS,0
20000.0,2,11.0,11,MarTech,0
10000000.0,1,34.0,15,business services|consumer electronics|information technology,0
100000.0,1,16.0,14,SaaS,0
14200000.0,2,21.0,17,mobile,1
28500000.0,2,22.0,17,SaaS,0
17500000.0,5,21.0,17,advertising,0
1000.0,1,16.0,16,news|social bookmarking|social media|technology|tracking|web development,1
2000000.0,1,14.0,11,apps|internet of things|mobile,0
2500000.0,2,12.0,11,AI,0
256458.0,1,14.0,12,consumer goods,0
150000.0,1,14.0,14,cloud computing|e-commerce|mobile|printing,0
2000000.0,1,13.0,13,AI,0
2000000.0,1,16.0,12,AI,0
11000000.0,2,16.0,12,fashion,0
116517.0,1,18.0,13,social media,0
180156.0,1,15.0,13,SaaS,0
1020000.0,4,19.0,11,messaging,0
125000.0,2,11.0,11,EdTech,0
250000.0,1,17.0,15,advertising,1
5950000.0,3,15.0,11,SaaS,0
100000.0,1,14.0,14,MarTech,0
2000000.0,1,34.0,13,clean technology,0
467600.0,1,16.0,14,SaaS,0
7966863.0,4,32.0,12,manufacturing,0
1040000.0,2,12.0,11,beauty|e-commerce|personalization|subscription businesses|women,0
23000000.0,8,22.0,18,SaaS,0
2000000.0,1,15.0,12,media|news,0
300000.0,1,15.0,15,curated web|events|social media,1
200000.0,2,16.0,11,FinTech,0
2000000.0,1,16.0,16,SaaS,0
15000.0,1,13.0,11,FinTech,0
150000.0,2,12.0,12,curated web,0
590208.0,1,30.0,15,SaaS,0
250000.0,1,17.0,18,curated web|events|online reservations|online scheduling,0
7700000.0,1,17.0,14,curated web|online scheduling,0
2000000.0,1,17.0,17,SaaS,0
2000000.0,1,13.0,13,SaaS,0
18687288.0,3,25.0,16,SaaS,0
5675000.0,4,16.0,13,games,0
263000.0,1,13.0,11,collaborative consumption|logistics|peer-to-peer,0
2500.0,1,12.0,12,events|social news,0
20000000.0,1,14.0,12,HealthTech,0
40000.0,1,14.0,14,e-commerce,0
1065000.0,3,15.0,14,search|startups,1
2000000.0,1,15.0,15,EdTech,0
20000.0,1,13.0,13,apps|service providers,0
40000.0,1,13.0,11,EdTech,0
50000.0,1,15.0,14,EdTech,0
50000.0,1,14.0,13,SaaS,0
5000000.0,1,23.0,13,EdTech,0
693874.0,1,19.0,18,EdTech,0
8500000.0,2,28.0,14,music,0
1874221.0,2,13.0,12,EdTech,0
290000.0,5,14.0,11,EdTech,0
3212510.0,3,17.0,13,EdTech,0
176298.0,3,15.0,12,EdTech,0
2000000.0,1,14.0,13,SaaS,0
1750000.0,2,13.0,14,EdTech,1
50000.0,1,12.0,11,SaaS,0
250000.0,1,15.0,13,SaaS,0
8393326.0,3,13.0,11,communications infrastructure|communities|high schools,0
44500000.0,3,28.0,17,EdTech,0
57100000.0,6,17.0,11,SaaS,0
3000000.0,1,17.0,17,curated web|social network media|teenagers,0
1500000.0,1,14.0,11,EdTech,0
2000000.0,1,14.0,12,EdTech,0
3050000.0,1,19.0,15,EdTech,0
12000000.0,1,26.0,17,EdTech,0
2000000.0,1,13.0,12,SaaS,0
35000000.0,2,19.0,17,SaaS,0
40000.0,1,18.0,15,EdTech,0
3940000.0,2,16.0,11,EdTech,0
52000000.0,3,36.0,11,biotechnology,0
2000000.0,1,32.0,12,automotive|franchises,0
12000000.0,1,32.0,18,SaaS,0
9100000.0,4,14.0,11,SaaS,0
250000.0,1,14.0,12,analytics|big data|business intelligence|life sciences|technology,0
60000000.0,3,15.0,11,FinTech,0
50000.0,1,15.0,14,analytics|big data|fitness|machine learning,0
5500000.0,3,15.0,13,consulting|life sciences|marketplaces|outsourcing,0
265064.0,1,17.0,13,EdTech,0
2000000.0,1,12.0,12,professional networking,0
84000000.0,4,23.0,11,SaaS,0
10000000.0,2,16.0,11,AI,0
680485.0,1,16.0,16,FinTech,0
2000000.0,1,12.0,11,agriculture|real estate,0
1287963.0,1,19.0,13,digital media|image recognition|technology,0
5316630.0,4,23.0,11,HealthTech,0
1200000.0,1,19.0,16,messaging,0
2500000.0,1,13.0,12,big data|games|mobile|mobile commerce|mobile games|monetization,0
26523862.0,4,19.0,13,clean technology,0
35000000.0,2,15.0,11,biotechnology,0
47619.0,1,14.0,13,SaaS,0
7000000.0,2,13.0,11,pharmaceuticals,0
40000000.0,1,25.0,13,HealthTech,0
2000000.0,1,11.0,12,telecommunications|transportation,0
10000.0,1,18.0,18,SaaS,0
25035451.0,4,25.0,13,semiconductors,0
15929754.0,2,19.0,17,analytics,0
37000000.0,3,14.0,12,biotechnology,0
200000.0,1,30.0,15,HealthTech,1
13300000.0,2,26.0,19,biotechnology,0
2000000.0,1,31.0,22,SaaS,0
35000.0,1,15.0,15,SaaS,0
59700000.0,5,26.0,12,FinTech,0
27000000.0,3,14.0,11,semiconductors,0
2150000.0,1,17.0,15,mobile,0
385375.0,2,13.0,12,AI,0
2000000.0,1,17.0,11,logistics,0
19000000.0,2,19.0,13,SaaS,0
2000000.0,1,14.0,13,mobile,0
66991.0,1,12.0,12,transportation,0
2000000.0,1,11.0,11,apps,0
11000000.0,2,16.0,13,MarTech,0
330000.0,1,15.0,15,analytics|news|reviews and recommendations,0
1020000.0,2,18.0,17,internet|real time|search,1
11037300.0,3,16.0,13,crowdsourcing|journalism|mobile|news|photography,0
100000.0,1,12.0,12,marketplaces|startups|venture capital,0
4000000.0,1,13.0,11,publishing,0
2250000.0,1,14.0,13,EdTech,0
4529658.0,4,15.0,12,public transportation,0
63228.0,1,12.0,12,apps|ride sharing|transportation,0
1600000.0,2,15.0,13,EdTech,0
1025000.0,2,17.0,13,SaaS,0
10980000.0,1,53.0,16,web hosting,0
43700000.0,4,15.0,12,freetoplay gaming|mobile|mobile games|publishing,0
2000000.0,1,17.0,17,fashion,1
135000.0,2,11.0,11,data visualization|licensing|photo sharing|video,0
636213.0,2,16.0,13,HealthTech,0
5642292.0,2,20.0,14,AI,0
2800000.0,1,13.0,11,SaaS,0
54338763.8005401,3,14.0,11,mobile|sports,0
10000.0,1,13.0,12,media|news|sports,0
56474999.0,6,17.0,11,e-commerce,0
500000.0,1,12.0,11,android|digital media|high schools,0
570000.0,1,11.0,11,FinTech,0
25000.0,1,16.0,14,sports,0
700000.0,1,19.0,19,soccer|social network media|sports|visualization,0
100000.0,3,13.0,11,b2b|games,0
4051544.0,3,14.0,11,mobile,0
2000000.0,1,13.0,12,FinTech,0
12000000.0,1,24.0,13,manufacturing,0
100000.0,1,15.0,13,AI,0
4200000.0,1,277.0,23,brewing,0
2000000.0,1,12.0,11,FinTech,0
2500.0,1,23.0,16,fashion,0
30000.0,1,14.0,14,coupons|e-commerce,0
2590393.0,2,15.0,12,discounts|location based services|mobile|promotional|social + mobile + local,0
915000.0,3,14.0,11,security,0
2991652.0,3,18.0,13,SaaS,0
5000000.0,1,25.0,22,games|recruiting|sports,0
45000.0,1,25.0,11,advertising|content|media|publishing,0
2750000.0,1,13.0,11,SaaS,0
109480.0,2,11.0,11,SaaS,0
7755000.0,4,16.0,12,coupons|e-commerce|local coupons,0
2000000.0,1,14.0,14,android|career management|creative|curated web|design|employment|freelancers|home & garden|ipad|iphone|mobile,0
400000.0,1,16.0,16,curated web|ediscovery|location based services|mobile|reviews and recommendations,0
2000000.0,1,12.0,12,AI,0
16000000.0,1,19.0,12,HealthTech,0
1550000.0,1,66.0,16,biotechnology,0
218423.0,2,14.0,13,trading,0
11500000.0,5,20.0,16,curated web,0
1198810.0,2,16.0,14,analytics|cloud computing|databases|information technology,0
3600000.0,1,12.0,11,E-Commerce,0
1400000.0,1,14.0,14,AI,0
2000000.0,1,13.0,11,advertising|coupons|mobile,0
3300000.0,3,24.0,13,music,0
5900000.0,2,15.0,13,mobile,0
77474.0,1,12.0,12,computers|development platforms|kids,0
2500000.0,1,16.0,13,games,0
450000.0,1,16.0,16,curated web,0
2000000.0,2,14.0,13,SaaS,0
29000.0,1,27.0,15,biotechnology,0
2000000.0,1,12.0,12,consumer electronics,0
6833750.0,1,25.0,20,SaaS,0
500000.0,1,14.0,12,curated web|facebook applications|film|social television|video on demand,0
300000.0,1,14.0,14,SaaS,0
101351.0,1,12.0,12,testing|tracking|web browsers,0
1800000.0,1,13.0,13,SaaS,0
1200000.0,1,14.0,12,E-Commerce,0
700000.0,2,13.0,12,SaaS,0
2000000.0,1,15.0,14,SaaS,0
500000.0,1,13.0,13,curated web,0
2000000.0,1,17.0,12,android|apps|cloud computing,0
4000000.0,2,19.0,16,advertising,1
30965.0,1,14.0,13,mobile,0
5000000.0,1,15.0,12,AI,0
345000.0,3,13.0,12,public relations|publishing|writers,0
1150000.0,1,20.0,16,art|curated web|local businesses,0
58920529.0,5,18.0,11,SaaS,0
47762000.0,6,19.0,11,e-books|file sharing|news|publishing|social media,0
2000000.0,1,30.0,20,SaaS,0
225000.0,1,19.0,20,E-Commerce,1
500000.0,1,16.0,15,SaaS,0
40000.0,1,14.0,14,comics|photography|photo sharing,0
2500000.0,1,14.0,11,investment management,0
791274.0,3,19.0,15,AI,0
10000000.0,1,32.0,16,curated web,0
4200537.0,2,18.0,12,biotechnology,0
2000000.0,1,13.0,12,gift card,0
